,z1mood,z2mood,delta,gf,gm
336,0.18522527727437993,0.1441686224742479,22.165794757760597,0.7000000000000001,0.9000000000000002
337,0.1855387543087469,0.14393597005544145,22.42269244951169,0.7500000000000001,0.9000000000000002
338,0.18599499186659602,0.1436284526361498,22.778322580230235,0.8000000000000002,0.9000000000000002
339,0.1866094930837998,0.14321636997197765,23.25343817976924,0.8500000000000002,0.9000000000000002
340,0.18737736449889367,0.1426597088503984,23.865025409063914,0.9000000000000002,0.9000000000000002
341,0.18823744586594876,0.14191086250747478,24.610716080085865,0.9500000000000003,0.9000000000000002
342,0.18573473352260744,0.14293009888535124,23.046111960553713,0.05,0.9500000000000003
343,0.18566615386667493,0.14291220072342858,23.027327411514943,0.1,0.9500000000000003
344,0.18559437813560178,0.14289232386895082,23.00826926742972,0.15000000000000002,0.9500000000000003
345,0.18552018422188782,0.142870128587544,22.98944226108198,0.2,0.9500000000000003
346,0.1854447570642303,0.14284519356038589,22.971565321250743,0.25,0.9500000000000003
347,0.18536977491760465,0.14281698995220568,22.95562207178238,0.3,0.9500000000000003
348,0.18529749439067594,0.1427848450504366,22.94291645984532,0.35,0.9500000000000003
349,0.1852308310627656,0.1427478905180305,22.935134664671313,0.39999999999999997,0.9500000000000003
350,0.18517343031030795,0.14270498792736355,22.934414679134626,0.44999999999999996,0.9500000000000003
351,0.1851297169334254,0.14265462106537546,22.9434239794816,0.49999999999999994,0.9500000000000003
352,0.18510489861543927,0.14259474071861197,22.965441873660712,0.5499999999999999,0.9500000000000003
353,0.18510487079155113,0.14252254415824603,23.004433352408963,0.6,0.9500000000000003
354,0.18513591730160436,0.142434170767382,23.06507951380233,0.65,0.9500000000000003
355,0.18520399755936898,0.14232430286617473,23.152683126857852,0.7000000000000001,0.9500000000000003
356,0.18531319888103842,0.14218569030312725,23.272766774479365,0.7500000000000001,0.9500000000000003
357,0.18546246420705498,0.14200870580609196,23.42994771839662,0.8000000000000002,0.9500000000000003
358,0.18563857915868334,0.14178131033011993,23.625083227487075,0.8500000000000002,0.9500000000000003
359,0.18580040405997827,0.14149076930854376,23.847975452804132,0.9000000000000002,0.9500000000000003
360,0.18584001542199738,0.14113247285995612,24.057005408938075,0.9500000000000003,0.9500000000000003
